temperature,humidity,pressure,wind_speed,rain,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,year,month,day,day_of_week,aqi_lag_1,aqi_rolling_mean_3
27.5,84,1005.6,15.5,0.1,48.04166666666666,14.8375,229.5,14.454166666666666,5.629166666666666,47.458333333333336,2024,9,8,3,64.04166666666667,61.8472222222222
27.6,82,1003.3,18.3,0.0,66.27916666666667,17.366666666666667,200.91666666666663,12.045833333333334,4.816666666666666,51.708333333333336,2024,9,9,1,58.958333333333336,59.94444444444443
27.5,83,1001.9,16.5,0.5,90.07916666666668,24.695833333333336,234.125,14.254166666666668,5.3625,53.208333333333336,2024,9,10,5,56.833333333333336,61.208333333333314
27.5,82,1002.7,14.5,0.2,168.1875,37.17916666666667,247.4583333333333,14.575,6.758333333333333,64.95833333333333,2024,9,11,6,67.83333333333333,72.3333333333333
27.9,79,1003.4,18.4,0.0,172.32916666666665,36.32083333333333,213.125,11.391666666666666,5.291666666666667,62.66666666666666,2024,9,12,4,92.33333333333331,89.51388888888886
28.0,74,1002.9,25.2,0.1,83.99583333333334,22.804166666666664,168.33333333333334,7.795833333333333,3.7,57.083333333333336,2024,9,13,0,108.375,96.97222222222219
28.2,72,1002.6,25.9,0.0,74.40416666666667,23.266666666666666,169.375,7.716666666666666,3.6875,59.25,2024,9,14,2,90.20833333333331,90.93055555555553
28.0,72,1004.4,21.2,0.0,51.6125,21.2875,181.375,8.366666666666667,4.120833333333333,57.75,2024,9,15,3,74.20833333333333,78.40277777777776
27.9,75,1006.3,19.7,0.5,50.7875,21.425,181.375,9.033333333333331,4.341666666666667,54.708333333333336,2024,9,16,1,70.79166666666667,71.94444444444441
28.3,77,1007.1,18.7,0.0,51.875,17.895833333333332,187.8333333333333,9.620833333333334,4.6875,53.583333333333336,2024,9,17,5,70.83333333333333,69.41666666666664
28.3,78,1005.8,16.2,0.0,47.61666666666667,16.008333333333333,205.7083333333333,11.0875,5.6125,59.125,2024,9,18,6,66.625,66.04166666666664
28.2,80,1006.3,13.4,0.0,57.03333333333333,17.054166666666667,221.41666666666663,13.9875,7.295833333333333,62.083333333333336,2024,9,19,4,60.66666666666666,61.986111111111086
28.2,81,1006.3,16.7,0.0,53.35416666666666,16.679166666666667,220.04166666666663,12.65,6.245833333333334,60.04166666666666,2024,9,20,0,58.66666666666666,59.8472222222222
28.3,75,1006.9,18.2,0.0,62.1125,20.10833333333333,197.2083333333333,9.220833333333331,5.179166666666666,59.458333333333336,2024,9,21,2,60.208333333333336,60.583333333333314
28.5,73,1007.0,19.0,0.0,70.82916666666667,22.25,195.79166666666663,8.854166666666666,4.925,60.958333333333336,2024,9,22,3,62.875,64.58333333333331
28.9,73,1006.5,19.8,0.0,62.325,20.4375,197.25,8.637500000000001,4.858333333333333,61.125,2024,9,23,1,70.66666666666667,67.79166666666664
29.0,73,1005.1,20.4,0.0,55.5375,19.5,192.75,8.983333333333333,5.154166666666667,60.208333333333336,2024,9,24,5,69.83333333333333,69.19444444444441
28.9,75,1004.1,17.8,0.0,43.43333333333334,18.695833333333333,192.79166666666663,10.575,5.5125,56.333333333333336,2024,9,25,6,67.08333333333333,67.44444444444441
29.1,74,1003.3,17.4,0.0,47.775,18.65,200.0833333333333,10.866666666666667,5.3,55.29166666666666,2024,9,26,4,65.41666666666667,65.66666666666664
29.1,76,1003.2,22.2,0.0,50.3125,17.954166666666666,179.70833333333334,8.404166666666667,4.445833333333334,52.79166666666666,2024,9,27,0,64.5,63.986111111111086
29.2,74,1005.0,20.1,0.0,51.57916666666667,17.8875,177.375,8.1875,4.2875000000000005,53.41666666666666,2024,9,28,2,62.04166666666666,63.56944444444442
28.7,74,1008.5,16.7,0.0,64.3,17.154166666666665,182.29166666666663,9.841666666666669,5.058333333333334,53.208333333333336,2024,9,29,3,64.16666666666667,62.486111111111086
28.7,75,1010.0,18.2,0.0,33.237500000000004,13.391666666666666,177.79166666666666,10.295833333333333,5.116666666666666,49.375,2024,9,30,1,61.25,60.90277777777775
28.9,77,1008.1,19.3,0.0,24.541666666666668,11.529166666666669,204.0,10.458333333333334,4.691666666666666,47.375,2024,10,1,5,57.29166666666666,56.333333333333314
28.9,79,1007.8,20.6,0.0,28.666666666666668,12.8625,197.41666666666663,9.520833333333334,4.504166666666666,49.583333333333336,2024,10,2,6,50.458333333333336,52.305555555555536
28.8,79,1006.8,23.8,0.0,32.02916666666667,13.879166666666668,191.66666666666663,7.866666666666667,3.9583333333333335,52.833333333333336,2024,10,3,4,49.16666666666666,51.15277777777775
28.7,80,1005.8,24.2,0.0,35.050000000000004,15.458333333333334,180.875,7.279166666666666,3.704166666666667,51.333333333333336,2024,10,4,0,53.833333333333336,52.74999999999998
28.7,78,1007.1,20.7,0.0,39.520833333333336,15.479166666666666,175.95833333333334,8.862499999999999,4.375,49.875,2024,10,5,2,55.25,55.62499999999998
28.4,78,1010.0,13.6,0.0,46.93333333333334,17.179166666666667,222.5,12.579166666666666,7.020833333333333,54.04166666666666,2024,10,6,3,57.79166666666666,57.180555555555536
29.1,68,1012.3,11.5,0.0,47.84583333333333,19.54583333333333,275.8333333333333,17.154166666666665,12.266666666666666,72.25,2024,10,7,1,58.5,60.7222222222222
31.2,49,1011.6,13.9,0.0,43.325,22.1125,337.4166666666667,20.075,11.9,85.83333333333333,2024,10,8,5,65.875,65.94444444444441
31.6,49,1009.7,14.0,0.0,47.25416666666666,26.379166666666663,343.0416666666667,19.5875,7.829166666666667,79.75,2024,10,9,6,73.45833333333333,72.37499999999999
31.0,56,1008.3,12.0,0.0,49.32916666666667,27.070833333333336,445.25,27.98333333333333,9.820833333333333,73.41666666666667,2024,10,10,4,77.79166666666667,78.48611111111109
31.7,46,1008.0,12.5,0.0,55.77916666666667,27.5125,455.5416666666667,25.329166666666666,11.958333333333334,81.70833333333333,2024,10,11,0,84.20833333333333,80.72222222222221
30.5,58,1008.2,10.1,0.0,79.75416666666666,41.22083333333333,481.8333333333333,23.308333333333334,17.712500000000002,116.75,2024,10,12,2,80.16666666666667,92.36111111111109
29.9,69,1009.1,9.1,0.0,46.15,28.29583333333333,413.8333333333333,23.758333333333336,15.658333333333331,79.04166666666667,2024,10,13,3,112.70833333333331,99.06944444444441
30.6,61,1010.1,8.0,0.0,38.075,24.704166666666666,370.375,19.14583333333333,16.133333333333333,86.04166666666667,2024,10,14,1,104.33333333333331,97.94444444444441
31.1,56,1010.2,13.3,0.3,40.954166666666666,26.004166666666663,352.375,17.041666666666668,14.329166666666666,110.0,2024,10,15,5,76.79166666666667,90.19444444444441
30.8,64,1009.1,14.3,0.0,35.083333333333336,21.666666666666668,315.9166666666667,14.695833333333333,8.733333333333333,100.08333333333331,2024,10,16,6,89.45833333333333,82.49999999999999
29.9,74,1008.1,15.3,0.0,35.625,20.666666666666668,305.2083333333333,15.325,6.525,74.375,2024,10,17,4,81.25,79.70833333333331
29.2,76,1008.6,9.8,0.0,35.78333333333333,22.3875,409.4583333333333,22.975,13.791666666666666,77.66666666666667,2024,10,18,0,68.41666666666667,75.13888888888887
30.6,59,1009.6,11.5,0.0,41.6,25.6125,384.25,20.729166666666668,11.683333333333332,92.16666666666669,2024,10,19,2,75.75,77.31944444444443
30.7,58,1010.0,12.6,0.0,39.275,23.508333333333336,390.9583333333333,21.125,8.929166666666667,87.58333333333333,2024,10,20,3,87.79166666666667,82.76388888888887
29.5,71,1010.6,13.8,0.0,34.45,19.183333333333334,332.3333333333333,17.266666666666666,8.475,81.91666666666667,2024,10,21,1,84.75,82.08333333333331
29.7,66,1011.4,13.0,0.0,47.825,26.3375,346.6666666666667,17.0625,8.720833333333333,90.125,2024,10,22,5,73.70833333333333,77.58333333333331
29.3,72,1012.1,13.7,0.2,58.82083333333333,33.65833333333333,417.7916666666667,22.70833333333333,9.8,85.66666666666667,2024,10,23,6,74.29166666666667,81.23611111111109
30.0,59,1012.1,10.1,0.0,46.0125,24.65,516.9583333333334,29.191666666666663,11.2375,80.875,2024,10,24,4,95.70833333333331,88.19444444444441
30.5,59,1011.4,14.4,0.0,36.41666666666666,15.775,362.5,21.308333333333334,7.341666666666666,74.79166666666667,2024,10,25,0,94.58333333333331,86.04166666666663
30.1,70,1010.6,16.2,0.0,47.9375,16.141666666666666,401.4166666666667,18.883333333333333,5.916666666666667,70.83333333333333,2024,10,26,2,67.83333333333333,72.74999999999997
30.1,67,1008.6,10.7,0.0,77.10833333333333,26.979166666666668,794.5833333333334,27.0,9.454166666666667,70.70833333333333,2024,10,27,3,55.833333333333336,63.402777777777764
29.2,77,1006.7,13.0,0.0,77.3,30.7875,572.0833333333334,20.554166666666667,6.65,68.125,2024,10,28,1,66.54166666666667,70.54166666666664
28.7,81,1008.0,13.0,0.0,119.19166666666666,41.36666666666667,579.0833333333334,17.679166666666667,5.966666666666666,71.58333333333333,2024,10,29,5,89.25,85.15277777777777
28.3,83,1010.0,14.4,0.0,141.03333333333333,38.775,494.5416666666667,21.2375,6.691666666666666,68.125,2024,10,30,6,99.66666666666669,102.18055555555554
28.2,79,1012.4,11.1,0.0,101.10833333333332,37.8875,517.25,26.2,10.058333333333334,73.41666666666667,2024,10,31,4,117.625,107.3611111111111
28.7,72,1013.2,13.4,0.0,68.59166666666667,29.7375,463.5833333333333,25.354166666666668,7.979166666666667,63.875,2024,11,1,0,104.79166666666669,107.33333333333331
28.2,80,1012.7,14.5,0.0,51.8,24.25,541.3333333333334,21.275,6.25,63.5,2024,11,2,2,99.58333333333331,94.44444444444441
27.5,83,1012.8,8.9,0.0,59.10833333333333,27.40833333333333,749.5833333333334,29.42083333333333,9.4125,59.54166666666666,2024,11,3,3,78.95833333333333,86.83333333333331
27.3,75,1012.6,10.0,0.0,49.8125,25.79583333333333,729.5833333333334,31.041666666666668,11.041666666666666,68.54166666666667,2024,11,4,1,81.95833333333333,81.27777777777776
27.3,72,1013.5,9.6,0.0,48.72916666666666,28.03333333333333,583.1666666666666,29.354166666666668,9.345833333333331,73.08333333333333,2024,11,5,5,82.91666666666667,81.79166666666664
27.5,72,1015.1,11.0,0.0,42.55833333333333,25.70833333333333,626.625,28.77083333333333,8.924999999999999,73.83333333333333,2024,11,6,6,80.5,82.44444444444444
27.7,80,1013.9,14.2,0.0,48.04166666666666,27.20833333333333,553.2916666666666,22.575,6.7875000000000005,72.70833333333333,2024,11,7,4,83.91666666666667,82.2361111111111
28.1,77,1013.1,12.1,0.0,39.56666666666667,19.48333333333333,776.2916666666666,20.42083333333333,7.233333333333333,68.45833333333333,2024,11,8,0,82.29166666666667,79.625
27.3,78,1013.7,11.0,0.0,43.24166666666667,21.4875,642.75,24.683333333333334,7.55,65.20833333333333,2024,11,9,2,72.66666666666667,74.58333333333333
27.2,77,1014.4,12.1,0.0,40.71666666666667,20.77083333333333,570.8333333333334,25.054166666666664,6.65,57.333333333333336,2024,11,10,3,68.79166666666667,70.1111111111111
27.0,78,1013.9,10.5,0.0,48.275,23.425,806.0,26.14583333333333,7.1125,55.29166666666666,2024,11,11,1,68.875,70.06944444444444
27.3,76,1013.0,8.3,0.0,59.9625,29.34166666666667,938.4583333333334,34.708333333333336,12.383333333333333,49.04166666666666,2024,11,12,5,72.54166666666667,72.9861111111111
27.1,68,1012.1,5.7,0.0,56.675,41.454166666666666,803.4166666666666,42.641666666666666,25.891666666666666,56.125,2024,11,13,6,77.54166666666667,84.70833333333333
26.8,61,1012.9,6.8,0.0,45.60416666666666,37.97083333333333,754.0833333333334,38.22083333333333,22.666666666666668,65.70833333333333,2024,11,14,4,104.04166666666669,96.34722222222221
26.8,53,1013.6,7.6,0.0,43.39166666666667,39.92916666666667,692.0,28.991666666666664,20.866666666666667,91.79166666666669,2024,11,15,0,107.45833333333331,108.15277777777776
26.8,65,1013.2,6.8,0.0,38.575,33.59166666666667,807.125,28.98333333333333,20.375,83.95833333333333,2024,11,16,2,112.95833333333331,109.22222222222219
26.6,69,1013.3,6.8,0.0,40.09166666666667,30.454166666666666,917.875,31.65416666666667,19.991666666666667,69.75,2024,11,17,3,107.25,103.72222222222219
27.2,55,1014.4,7.4,0.0,51.0375,42.1125,972.2083333333334,42.925,22.354166666666668,62.54166666666666,2024,11,18,1,90.95833333333331,99.18055555555553
26.9,53,1015.5,7.6,0.0,48.1375,41.9625,929.6666666666666,40.458333333333336,21.229166666666668,63.833333333333336,2024,11,19,5,99.33333333333331,104.91666666666663
26.3,57,1014.6,7.1,0.0,32.90833333333333,28.504166666666663,851.5416666666666,28.0875,18.025,72.20833333333333,2024,11,20,6,124.45833333333331,107.05555555555553
25.8,66,1014.1,6.5,0.0,36.016666666666666,32.6625,1046.75,35.833333333333336,21.120833333333334,59.583333333333336,2024,11,21,4,97.375,105.11111111111109
26.1,66,1013.5,7.4,0.0,26.33333333333333,23.366666666666664,973.4583333333334,27.120833333333334,18.6375,75.45833333333333,2024,11,22,0,93.5,90.80555555555554
26.4,65,1013.7,7.9,0.0,25.05,21.370833333333334,962.9583333333334,26.495833333333334,16.504166666666666,67.91666666666667,2024,11,23,2,81.54166666666667,81.90277777777776
26.2,67,1014.2,6.2,0.0,33.80833333333333,28.870833333333334,1013.9583333333334,34.47083333333334,23.54583333333333,72.0,2024,11,24,3,70.66666666666667,76.95833333333333
25.8,53,1015.2,6.8,0.0,46.525,40.72916666666666,959.2916666666666,53.52916666666667,28.445833333333336,65.875,2024,11,25,1,78.66666666666667,82.43055555555554
25.6,58,1015.0,6.1,0.0,48.62083333333334,41.99583333333333,1009.1666666666666,48.99166666666667,28.454166666666666,60.25,2024,11,26,5,97.95833333333331,101.24999999999999
26.1,71,1013.3,6.2,0.0,38.0375,28.46666666666667,1102.5,40.65416666666667,20.204166666666666,53.875,2024,11,27,6,127.125,106.94444444444441
25.9,75,1013.6,5.2,0.0,43.24583333333334,36.225,1461.4583333333333,44.0,29.29583333333333,52.333333333333336,2024,11,28,4,95.75,106.95833333333331
25.5,73,1014.6,6.0,0.0,32.2,25.77083333333333,869.875,33.40833333333333,23.40833333333333,63.25,2024,11,29,0,98.0,93.12499999999999
25.9,56,1014.0,7.8,0.0,40.7375,37.375,829.125,37.74583333333333,18.629166666666663,65.29166666666667,2024,11,30,2,85.625,90.55555555555554
24.8,42,1012.4,7.1,0.0,52.7,50.2375,1113.7916666666667,36.87083333333333,23.2125,78.75,2024,12,1,3,88.04166666666667,98.84722222222221
25.1,39,1012.1,6.9,0.0,44.833333333333336,42.17916666666667,938.7916666666666,36.60833333333333,17.579166666666666,74.25,2024,12,2,1,122.875,112.98611111111109
25.3,44,1014.4,11.2,0.0,47.625,43.74583333333334,613.4166666666666,15.908333333333331,15.995833333333332,94.95833333333331,2024,12,3,5,128.04166666666666,123.81944444444441
25.5,42,1015.6,12.8,0.0,53.90416666666667,47.73333333333333,701.7083333333334,15.441666666666668,18.995833333333334,96.25,2024,12,4,6,120.54166666666669,124.88888888888887
24.1,50,1015.0,6.9,0.0,58.88333333333333,50.04583333333333,1093.7083333333333,28.925,22.59166666666667,72.33333333333333,2024,12,5,4,126.08333333333331,127.04166666666667
23.5,57,1013.6,6.3,0.0,57.38333333333333,36.65833333333333,1179.2916666666667,38.44166666666667,28.704166666666666,62.41666666666666,2024,12,6,0,134.5,128.3472222222222
22.6,33,1012.6,7.0,0.0,35.27916666666667,32.1,828.8333333333334,47.34583333333333,29.9625,56.91666666666666,2024,12,7,2,124.45833333333331,115.06944444444441
22.3,14,1014.3,11.0,0.0,38.975,29.204166666666666,460.8333333333333,37.92083333333333,18.566666666666663,54.333333333333336,2024,12,8,3,86.25,102.73611111111109
20.4,22,1016.6,7.7,0.0,37.145833333333336,25.866666666666664,1039.25,35.6625,14.391666666666666,52.75,2024,12,9,1,97.5,88.84722222222221
20.4,27,1017.2,7.0,0.0,32.46666666666667,29.6875,1030.7916666666667,28.3,16.570833333333333,65.75,2024,12,10,5,82.79166666666667,85.47222222222221
20.2,31,1016.9,5.9,0.0,44.94166666666667,39.95,1033.5833333333333,43.225,26.229166666666668,60.79166666666666,2024,12,11,6,76.125,86.47222222222221
19.6,30,1017.3,8.0,0.0,32.88333333333333,28.616666666666664,643.6666666666666,33.59583333333333,15.075,61.04166666666666,2024,12,12,4,100.5,94.77777777777776
19.1,26,1018.7,13.4,0.0,20.6625,17.525000000000002,535.875,14.125,13.441666666666668,81.33333333333333,2024,12,13,0,107.70833333333331,91.49999999999999
19.9,26,1018.0,11.9,0.0,28.916666666666668,27.73333333333333,695.0,15.8375,18.291666666666668,93.625,2024,12,14,2,66.29166666666667,83.38888888888887
19.4,29,1018.1,7.8,0.0,26.129166666666663,25.416666666666668,883.75,29.008333333333336,20.875,79.70833333333333,2024,12,15,3,76.16666666666667,74.43055555555554
20.3,31,1017.0,6.5,0.0,29.1625,28.804166666666664,1062.3333333333333,38.32083333333333,23.954166666666666,65.0,2024,12,16,1,80.83333333333333,78.59722222222221
20.1,36,1015.8,6.0,0.0,57.075,38.09166666666666,904.0833333333334,28.6375,20.4125,69.54166666666667,2024,12,17,5,78.79166666666667,86.72222222222221
20.8,28,1015.1,8.3,0.0,41.65,36.87916666666667,729.75,21.42083333333333,18.966666666666665,86.25,2024,12,18,6,100.54166666666669,94.13888888888887
19.8,34,1014.3,6.9,0.0,43.93333333333334,39.72083333333333,928.5,27.116666666666664,22.804166666666664,86.875,2024,12,19,4,103.08333333333331,104.11111111111109
19.4,32,1016.2,10.0,0.0,33.6,29.941666666666663,777.6666666666666,20.825,19.779166666666665,80.70833333333333,2024,12,20,0,108.70833333333331,103.37499999999996
18.7,30,1015.4,10.3,0.0,41.825,40.208333333333336,790.5416666666666,18.454166666666666,23.570833333333336,104.875,2024,12,21,2,98.33333333333331,101.87499999999996
18.7,43,1013.8,7.5,0.0,53.6875,47.19166666666666,1076.875,26.879166666666663,24.2875,86.33333333333333,2024,12,22,3,98.58333333333331,107.0833333333333
19.4,55,1014.6,6.4,0.0,70.54583333333333,56.76666666666667,1171.0,40.7,26.8,66.91666666666667,2024,12,23,1,124.33333333333331,119.26388888888886
19.1,37,1017.6,9.9,0.0,69.425,68.07916666666667,880.2916666666666,20.116666666666667,21.59583333333333,95.83333333333331,2024,12,24,5,134.875,137.88888888888889
18.7,40,1019.0,11.3,0.0,67.75833333333334,66.79166666666667,878.3333333333334,14.9,23.2125,113.83333333333331,2024,12,25,6,154.45833333333334,148.62499999999997
18.9,38,1020.0,11.0,0.0,60.97916666666666,59.3625,838.4583333333334,17.258333333333333,24.77916666666667,105.75,2024,12,26,4,156.54166666666666,155.44444444444443
18.9,36,1019.8,6.8,0.0,43.775,42.3125,1341.8333333333333,28.004166666666663,22.27916666666667,84.83333333333333,2024,12,27,0,155.33333333333334,148.9583333333333
18.6,31,1019.9,7.1,0.0,27.35,25.4125,976.8333333333334,34.4375,21.633333333333336,65.25,2024,12,28,2,135.0,128.9861111111111
19.0,35,1020.3,8.4,0.0,31.45833333333333,28.266666666666666,931.5416666666666,31.945833333333336,17.283333333333335,69.125,2024,12,29,3,96.625,103.68055555555554
19.6,33,1019.4,8.2,0.0,40.458333333333336,39.72083333333333,1220.125,28.9,19.3,86.08333333333333,2024,12,30,1,79.41666666666667,89.66666666666664
19.8,35,1018.8,6.2,0.0,40.02916666666667,39.079166666666666,1384.0833333333333,30.84583333333333,18.65833333333333,73.08333333333333,2024,12,31,5,92.95833333333331,96.63888888888887
